codi_emp	i_eventos	nome	prov_desc	tipo_inf	tipo_base	base_irrf	base_inss	base_fgts	base_sindicato	base_hextra	base_periculosidade	base_aux1	base_aux2	base_aux3	horas_mes	soma_med_13	soma_med_fer	comp_13fer	soma_fic_fin	soma_rais	soma_inf_ren	paga_prop	aparece_recibo	soma_sal_base	taxa	ordem_calculo	classificacao	rend_tributaveis	rend_isentos	rend_sujeitos	base_pis	rend_adicionais	base_rdsr	base_rdsr_eve	origem_reg	soma_med_afast	soma_med_afast_02	soma_med_afast_03	soma_med_afast_04	soma_med_afast_05	soma_med_afast_06	soma_med_afast_07	soma_med_afast_13	soma_med_afast_14	soma_med_afast_24	i_cadbases	calc_afast	adic_afast	i_horasaula	CALC_AFAST_02	CALC_AFAST_03	CALC_AFAST_04	CALC_AFAST_05	CALC_AFAST_06	CALC_AFAST_07	CALC_AFAST_13	CALC_AFAST_14	CALC_AFAST_24	CALC_FIXO_FER	CALC_FIXO_FER_EVE	CALC_FIXO_FER_PROP_MES	CALC_FIXO_FER_PROP_FER	CALC_FIXO_13	CALC_FIXO_13_EVE	HOMOLOGNET	RUBRICA	CODI_RUBRICA	EMITIR_TERMO_RESCISAO	CAMPO_TERMO_RESCISAO	REND_ISENTOS_DESCRICAO	REND_SUJEITOS_DESCRICAO	SOMA_MED_AFAST_26	CALC_AFAST_26	CORRIGE_MEDIA	TIPO_CALCULO	CALC_FIXO_13_DESC_ADIANT_13	CALC_FIXO_ADIANT_13	CALC_FIXO_ADIANT_13_EVE	CALC_FIXO_ADIANT_13_PROP	SOMA_MEDIA_AVISO_PREVIO	SOMA_ADICIONAL_AVISO_PREVIO	SOMA_MED_AFAST_32	COMPOE_CAMPO_23_TERMO_RESCISAO	SOMA_MEDIA_SALDO_SALARIO	DESCONTA_DSR	DESCONTA_DSR_EVENTO	COMPOE_ADIANTAMENTO_SALARIAL	COMPOE_LIQUIDO	TIPO_CONSIDERACAO_CAMPO_23_TERMO_RESCISAO	CALC_AFAST_35	DATA_INICIO	SITUACAO	DATA_INATIVACAO	NATUREZA_FOLHA_MENSAL	NATUREZA_13_INTEGRAL	POSSUI_PROCESSO_REFERENTE_SUSPENSAO_INCIDENCIA_ENCARGOS	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_PATRONAL	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_PATRONAL	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_EMPREGADOS	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_INSS_EMPREGADOS	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_FGTS	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_FGTS	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_IRRF	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_IRRF	POSSUI_PROCESSO_SUSPENSAO_INCIDENCIA_SINDICAL	CODIGO_PROCESSO_SUSPENSAO_INCIDENCIA_SINDICAL	PERMITE_INFORMAR_NATUREZA_FOLHA_MENSAL	PERMITE_INFORMAR_NATUREZA_13_INTEGRAL	CODIGO_ESOCIAL	CONSIDERAR_FALTAS_PAGAMENTO_PROPORCIONAL	CALCULA_DIFERENCA_ALTERACAO_PISO_SALARIAL	I_EVENTOS_DIFERENCA_PISO_SALARIAL	PERMITE_CALCULAR_DIFERENCA_PISO_SALARIAL	CALC_AFAST_39	TIPO_VALOR_CONSIDERAR_CALCULO_MEDIAS	DETALHAR_LANCAMENTO_POR_SERVICO	CALC_FIXO_ADIANT_13_EVE_MENSAL	CALC_FIXO_ADIANT_13_MENSAL	CALC_FIXO_ADIANT_13_PROP_MENSAL	SOMA_MED_AFAST_41	CALC_AFAST_41	CALCULA_RATEIO_CONFORME_PERIODO_CADA_SERVICO	CALCULAR_DIFERENCA_RUBRICA	I_EVENTOS_DIFERENCA_VALOR	SOMA_MED_AFAST_50	CALC_AFAST_50	GERAR_RUBRICA_SALDO_SALARIO_RESCISAO	RUBRICA_SALDO_SALARIO_RESCISAO	CODIGO_INCIDENCIA_IRRF_ESOCIAL	CODIGO_INCIDENCIA_INSS_ESOCIAL	SOMA_MED_AFAST_19	SOMA_MEDIA_LICENCA_PREMIO	SOMA_ADICIONAL_LICENCA_PREMIO	SOMA_MED_AFAST_35	CONSIDERAR_FALTAS_PARCIAIS_CALCULO_PROPORCIONAL	CONSIDERAR_FALTAS_DSR_CALCULO_PROPORCIONAL	CONSIDERAR_FALTAS_NOTURNAS_CALCULO_PROPORCIONAL	CODIGO_INCIDENCIA_FGTS_ESOCIAL	SOMA_MED_AFAST_20	CODIGO_INCIDENCIA_SINDICAL_ESOCIAL	GUID_CONTABIL	GUID_ONVIO	ENDPOINT_EXCLUSAO	SOMA_MED_AFAST_59	SOMA_MED_AFAST_60	CALC_AFAST_59	CALC_AFAST_60	UTILIZA_PARA_ESOCIAL_DOMESTICO	CODIGO_ESOCIAL_DOMESTICO	COMPANY_ID	aparece_relatorio	CODIGO_INCIDENCIA_RPPS_ESOCIAL
9996	8699	MEDIA AFAST DOENCA  DIR. INTEGRAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	738	2	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	360	1	95	DESCONTO BOL ANT SAL 1/3 FERIAS DOB RESC	NULO	N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1050	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8699	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	11	954099c8-462d-4f04-9b0c-1a695be7dce5	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8700	ABONO FERIAS RESCISÏ CCT	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	743	8	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95	ABONO FɒIAS		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1210	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8700	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	c418c348-7b44-4dc6-9d33-cb990e227def	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8701	AUSENCIA JUSTIFICADA	P	H	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	S	N	N	N	S	S	S	N	S	N	0.0000	743	1	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	50	ABONO FɒIAS		N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1000	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8701	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	11	7b94d127-0c57-4af4-8b4c-be71b84d0b8b	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8702	GARANTIA MINIMA MENSAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	736	2	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	361	1	95			N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1000	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8702	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	N	0	0	N	1	1	1	11	N	11	fabfdedd-62f9-4eef-92ee-43fcfdccd4a4	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8703	GARANTIA MINIMA 13o SALARIO INTEGRAL	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	737	4	0	0	1	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	63			N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	5001	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8703	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	12	N	0	0	N	1	1	1	12	N	0	6ab41a71-ccea-49a0-972d-4df5c2eab734	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8704	GARANTIA MINIMA FERIAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	738	5	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95			N	N	0	1	0	0	NULO	0	0	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1000	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8704	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	13	11	N	0	0	N	1	1	1	11	N	0	7ee70f95-0302-4280-9d74-55c175762f4e	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8705	GARANTIA MINIMA ABONO PECUNIARIO FERIAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	743	6	0	8	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1020	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8705	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	75	0	N	0	0	N	1	1	1	0	N	0	f902ec66-fd16-4fe3-b16f-b7ba39526c93	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8706	GARANTIA MINIMA FERIAS EM DOBRO	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	744	56	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	95			N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	1024	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8706	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	1	0	NULO	N	N	0	NULO	13	0	N	0	0	N	1	1	1	0	N	0	03b869f1-4302-4dc3-b1f4-0848e1590402	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8707	GARANTIA MINIMA AVISO PREVIO	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	745	9	0	6	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	69		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6003	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8707	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	74	0	N	0	0	N	1	1	1	21	N	0	09de7aad-089d-41f8-97de-148593cfd2f4	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8708	GARANTIA MINIMA 13o 1/12 INDENIZADO	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	746	7	0	0	1	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	70			N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6001	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8708	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	12	N	0	0	N	1	1	1	21	N	0	b5c772e3-65ed-4c37-b46c-1153b6bdb16b	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8709	GARANTIA MINIMA 13o 1/12 IND AVISO REAV	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	747	7	0	0	1	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	-1	362	1	70			N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6001	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8709	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	12	12	N	0	0	N	1	1	1	21	N	0	b3467069-6ba4-49a7-85aa-a3903dcb4aed	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8710	GARANTIA MINIMA FERIAS 1/12 INDENIZADO	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	748	8	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	71	GARANTIA MINIMA FɒIAS 1/12 INDENIZADO		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6006	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8710	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	e0248edd-be46-4011-8a13-78039efa5657	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8711	GARANTIA MINIMA FERIAS 1/12 AVISO REAVID	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	744	8	1	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	71			N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6006	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8711	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	90a1d711-819c-4a5f-8dc2-9b7c94989ae0	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8712	GARANTIA MINIMA FERIAS PROPORCIONAIS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	750	8	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	65	GARANTIA MINIMA FERIAS PROPORCIONAIS		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6006	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8712	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	5d06ae56-8b1b-4778-af99-a114c1b916b5	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8713	GARANTIA MINIMA FERIAS VENCIDAS	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	751	8	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	66	GARANTIA MINIMA FERIAS VENCIDAS		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6007	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8713	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	51cfd99a-df9e-4b17-a0d9-a3cca0de2cd1	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8714	GARANTIA MINIMA FERIAS EM DOBRO RESC	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	752	57	0	7	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	67	GARANTIA MINIMA FERIAS EM DOBRO RESC		N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6004	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8714	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	f26dcc4f-b470-4959-8c1c-ed1ac20ddabe	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8715	AVISO PREVIO ESPECIAL CCT	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	S	S	N	S	N	0.0000	0	9	0	6	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	69		NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	6003	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8715	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	74	11	N	0	0	N	1	1	1	21	N	0	50c4e70b-2544-4dc9-86ad-d6eea45a7895	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8716	DIFERENCA DE CONTRIBUICAO ASSISTENCIAL	D	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	N	N	S	N	0.0000	0	18	0	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	6	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	115	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9232	9232	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	1	8716	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	11	fb3f731e-a192-4a44-bb4c-fd0db3d5f64b	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8717	JUROS SOBRE CAPITAL PROPRIO	P	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	847	2	0	0	4	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	0	NULO			N	N	0	2	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	NULO	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	0	0	8717	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	f6bf02fb-0159-4336-9306-f722affd6d9f	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8718	IRRF JUROS SOBRE CAPITAL PROPRIO	D	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	847	13	0	0	4	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	2	NULO	NULO	0	NULO			N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	NULO	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	0	0	8718	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	79	0	N	0	0	N	1	1	1	0	N	0	2336e2f9-7ec2-4705-a833-312ba9cbf007	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8719	HORA EXTRA COMISSAO	P	H	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	S	S	N	S	S	S	N	S	N	150.0000	912	3	1	0	0	N	NULO	N	NULO	0	S	N	N	N	S	N	N	N	N	N	-23	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	1	4	4	1	56	NULO	NULO	S	N	0	1	0	0	NULO	0	1	0	N	1	0	0	NULO	0	1	1	N	01/01/2013	1	NULO	1003	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8719	1	0	NULO	0	N	1	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	11	11	S	0	0	N	1	1	1	11	N	0	ef9a4972-58da-4952-9722-432b96fc126f	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8720	INSS DIRIGENTE SINDICAL	D	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	758	12	2	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	112.1	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9201	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8720	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	41	31	N	0	0	N	1	1	1	0	N	0	f3005f28-b3bd-4d3b-bf32-cc06de38d51d	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8721	INSS SOBRE RESCISAO DIRIG SINDICAL	D	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	758	12	2	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	112.1	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9201	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8721	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	41	31	N	0	0	N	1	1	1	0	N	0	37cb1389-cb79-4c24-b2d5-502a101aa82d	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8722	INSS FERIAS DIRIG SINDICAL	D	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	758	12	2	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	112.1	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9205	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8722	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	43	31	N	0	0	N	1	1	1	0	N	0	8244c6a2-5200-4a66-b835-b770557e059d	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
9996	8723	INSS DIFERENCA FERIAS DIRIG SINDICAL	D	V	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	NULO	N	N	N	N	S	N	S	N	S	N	0.0000	758	12	2	0	0	N	NULO	N	NULO	0	N	N	N	N	N	N	N	N	N	N	-24	N	N	NULO	N	N	N	N	N	N	N	N	N	0	NULO	0	0	0	NULO	0	NULO	NULO	1	112.1	NULO	NULO	N	N	0	1	0	0	NULO	0	0	0	N	0	0	0	NULO	0	1	0	N	01/01/2013	1	NULO	9201	NULO	0	0	NULO	0	NULO	0	NULO	0	NULO	0	NULO	1	0	8723	1	0	NULO	1	N	NULO	0	NULO	0	0	N	N	0	0	NULO	N	N	0	NULO	41	31	N	0	0	N	1	1	1	0	N	0	cf7a64f4-3021-48f0-a1b3-ae51a30e60ec	NULO	NULO	N	N	N	N	0	NULO	00000000-0000-0000-0000-000000000000	S	0
